PhraseId,SentenceId,Phrase,Sentiment,Bert_Loss,Bert_Logits,Bert_Labels,RoBerta_Loss,RoBerta_Logits,RoBerta_Labels,Albert_Loss,Albert_Logits,Albert_Labels
921,34,There 's very little sense to what 's going on here,1,"tensor(1.6626, grad_fn=<NllLossBackward>)","tensor([[-0.5326, -0.2689, -0.6516, -0.2585,  0.3259]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.7017, grad_fn=<NllLossBackward>)","tensor([[-0.1143, -0.0981,  0.2013, -0.0432, -0.0084]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.9930, grad_fn=<NllLossBackward>)","tensor([[ 0.2603, -0.1465,  0.8876,  0.2329, -0.7238]],
       grad_fn=<AddmmBackward>)",2
922,34,'s very little sense to what 's going on here,1,"tensor(1.5662, grad_fn=<NllLossBackward>)","tensor([[-0.5217, -0.1588, -0.7103, -0.2044,  0.2865]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.7042, grad_fn=<NllLossBackward>)","tensor([[-0.1106, -0.1011,  0.1988, -0.0451, -0.0070]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.9637, grad_fn=<NllLossBackward>)","tensor([[ 0.2172, -0.1583,  0.8330,  0.1736, -0.6999]],
       grad_fn=<AddmmBackward>)",2
923,34,very little sense to what 's going on here,1,"tensor(1.6001, grad_fn=<NllLossBackward>)","tensor([[-0.5300, -0.2158, -0.7155, -0.2343,  0.2757]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.7036, grad_fn=<NllLossBackward>)","tensor([[-0.1116, -0.1025,  0.1961, -0.0450, -0.0112]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.9697, grad_fn=<NllLossBackward>)","tensor([[ 0.2362, -0.2595,  0.6391,  0.0658, -0.6359]],
       grad_fn=<AddmmBackward>)",2
924,34,very little sense,1,"tensor(1.4415, grad_fn=<NllLossBackward>)","tensor([[-0.5450, -0.0384, -0.7619, -0.1872,  0.2067]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.7052, grad_fn=<NllLossBackward>)","tensor([[-0.1091, -0.1072,  0.1835, -0.0419, -0.0121]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.8897, grad_fn=<NllLossBackward>)","tensor([[ 0.0982, -0.2847,  0.1611, -0.1192,  0.0585]],
       grad_fn=<AddmmBackward>)",2
925,34,very little,2,"tensor(2.1993, grad_fn=<NllLossBackward>)","tensor([[-0.5307, -0.0853, -0.7835, -0.1907,  0.2853]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4051, grad_fn=<NllLossBackward>)","tensor([[-0.1177, -0.1088,  0.1902, -0.0536, -0.0134]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4610, grad_fn=<NllLossBackward>)","tensor([[ 0.1248, -0.2843,  0.1495, -0.1010,  0.0532]],
       grad_fn=<AddmmBackward>)",2
926,34,to what 's going on here,2,"tensor(2.1874, grad_fn=<NllLossBackward>)","tensor([[-0.5629, -0.1610, -0.7530, -0.1877,  0.3897]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.3924, grad_fn=<NllLossBackward>)","tensor([[-0.1252, -0.1005,  0.2060, -0.0593, -0.0127]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.0740, grad_fn=<NllLossBackward>)","tensor([[ 0.1024, -0.0935,  0.6401,  0.1190, -0.6732]],
       grad_fn=<AddmmBackward>)",2
927,34,what 's going on here,1,"tensor(1.6572, grad_fn=<NllLossBackward>)","tensor([[-0.6251, -0.2348, -0.7415, -0.2213,  0.4337]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6965, grad_fn=<NllLossBackward>)","tensor([[-0.1227, -0.0910,  0.2107, -0.0480, -0.0052]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.8703, grad_fn=<NllLossBackward>)","tensor([[ 0.1112, -0.1794,  0.6437,  0.0360, -0.6328]],
       grad_fn=<AddmmBackward>)",2
928,34,'s going on here,2,"tensor(2.2233, grad_fn=<NllLossBackward>)","tensor([[-0.5995, -0.1701, -0.7906, -0.1777,  0.4098]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4051, grad_fn=<NllLossBackward>)","tensor([[-0.1183, -0.0922,  0.1996, -0.0445, -0.0019]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.1616, grad_fn=<NllLossBackward>)","tensor([[ 0.1847, -0.1653,  0.5457,  0.1590, -0.5707]],
       grad_fn=<AddmmBackward>)",2
929,34,going on here,2,"tensor(2.2231, grad_fn=<NllLossBackward>)","tensor([[-0.5833, -0.1327, -0.8061, -0.1876,  0.3476]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4041, grad_fn=<NllLossBackward>)","tensor([[-0.1161, -0.0993,  0.2000, -0.0455,  0.0007]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.0813, grad_fn=<NllLossBackward>)","tensor([[ 0.1380, -0.2105,  0.6579,  0.2677, -0.6987]],
       grad_fn=<AddmmBackward>)",2
930,34,going on,2,"tensor(2.1727, grad_fn=<NllLossBackward>)","tensor([[-0.6478, -0.1645, -0.7007, -0.1595,  0.4933]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4069, grad_fn=<NllLossBackward>)","tensor([[-0.1128, -0.1032,  0.1971, -0.0422,  0.0010]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4514, grad_fn=<NllLossBackward>)","tensor([[ 0.1107, -0.2861,  0.1572, -0.1169,  0.0657]],
       grad_fn=<AddmmBackward>)",2
931,34,here,2,"tensor(2.1499, grad_fn=<NllLossBackward>)","tensor([[-0.5788, -0.1757, -0.6963, -0.1699,  0.4297]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.3993, grad_fn=<NllLossBackward>)","tensor([[-0.1202, -0.0978,  0.2026, -0.0522, -0.0049]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4529, grad_fn=<NllLossBackward>)","tensor([[ 0.1119, -0.2878,  0.1539, -0.1009,  0.0468]],
       grad_fn=<AddmmBackward>)",2
932,34,the makers serve up the cliches with considerable dash,2,"tensor(2.1646, grad_fn=<NllLossBackward>)","tensor([[-0.5592, -0.1319, -0.7518, -0.2423,  0.3387]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4090, grad_fn=<NllLossBackward>)","tensor([[-0.1113, -0.0967,  0.1919, -0.0486, -0.0090]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.2535, grad_fn=<NllLossBackward>)","tensor([[ 0.4311, -0.3941,  0.4308,  0.0101, -0.4671]],
       grad_fn=<AddmmBackward>)",0
933,34,the makers,2,"tensor(2.3223, grad_fn=<NllLossBackward>)","tensor([[-0.5601, -0.0701, -0.8827,  0.0385,  0.2332]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4008, grad_fn=<NllLossBackward>)","tensor([[-0.1178, -0.0940,  0.2024, -0.0474, -0.0083]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7683, grad_fn=<NllLossBackward>)","tensor([[ 0.5177, -0.1899, -0.1504, -0.1238, -0.2314]],
       grad_fn=<AddmmBackward>)",0
934,34,makers,2,"tensor(2.3224, grad_fn=<NllLossBackward>)","tensor([[-0.5835, -0.0881, -0.9105, -0.0638,  0.2544]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4075, grad_fn=<NllLossBackward>)","tensor([[-0.1186, -0.1016,  0.1922, -0.0458, -0.0069]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7962, grad_fn=<NllLossBackward>)","tensor([[ 0.3051, -0.0482, -0.1910,  0.0310, -0.2084]],
       grad_fn=<AddmmBackward>)",0
935,34,serve up the cliches with considerable dash,2,"tensor(2.0430, grad_fn=<NllLossBackward>)","tensor([[-0.5043, -0.1419, -0.6109, -0.2110,  0.3099]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4098, grad_fn=<NllLossBackward>)","tensor([[-0.1118, -0.0948,  0.1890, -0.0536, -0.0128]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4056, grad_fn=<NllLossBackward>)","tensor([[ 0.5264, -0.3180,  0.2800, -0.0299, -0.3830]],
       grad_fn=<AddmmBackward>)",0
936,34,serve up,2,"tensor(2.1602, grad_fn=<NllLossBackward>)","tensor([[-0.4864, -0.0947, -0.7486, -0.2362,  0.2742]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.3987, grad_fn=<NllLossBackward>)","tensor([[-0.1259, -0.0975,  0.2004, -0.0578, -0.0061]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.1819, grad_fn=<NllLossBackward>)","tensor([[ 0.2477, -0.2159,  0.5245,  0.1305, -0.5216]],
       grad_fn=<AddmmBackward>)",2
937,34,serve,2,"tensor(2.2418, grad_fn=<NllLossBackward>)","tensor([[-0.5757, -0.1633, -0.8296, -0.1801,  0.3518]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4014, grad_fn=<NllLossBackward>)","tensor([[-0.1112, -0.0946,  0.2021, -0.0506, -0.0088]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4533, grad_fn=<NllLossBackward>)","tensor([[ 0.1144, -0.2869,  0.1551, -0.1022,  0.0509]],
       grad_fn=<AddmmBackward>)",2
938,34,the cliches with considerable dash,1,"tensor(1.4854, grad_fn=<NllLossBackward>)","tensor([[-0.5218, -0.0772, -0.8194, -0.1470,  0.2355]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.7005, grad_fn=<NllLossBackward>)","tensor([[-0.1131, -0.0997,  0.1894, -0.0458, -0.0049]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.9605, grad_fn=<NllLossBackward>)","tensor([[ 0.2881, -0.3043,  0.5180, -0.0351, -0.6466]],
       grad_fn=<AddmmBackward>)",2
939,34,the cliches,1,"tensor(1.5691, grad_fn=<NllLossBackward>)","tensor([[-0.5831, -0.1288, -0.7430, -0.1583,  0.3753]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.7000, grad_fn=<NllLossBackward>)","tensor([[-0.1217, -0.0990,  0.1951, -0.0452, -0.0042]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.8415, grad_fn=<NllLossBackward>)","tensor([[ 0.3732, -0.2727,  0.0932, -0.1945, -0.4065]],
       grad_fn=<AddmmBackward>)",0
940,34,cliches,2,"tensor(2.0561, grad_fn=<NllLossBackward>)","tensor([[-0.5301, -0.2050, -0.6142, -0.2024,  0.3837]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4047, grad_fn=<NllLossBackward>)","tensor([[-0.1193, -0.1034,  0.1962, -0.0461, -0.0032]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.6048, grad_fn=<NllLossBackward>)","tensor([[ 0.2858, -0.1955, -0.0314, -0.0730, -0.2603]],
       grad_fn=<AddmmBackward>)",0
941,34,with considerable dash,2,"tensor(2.2599, grad_fn=<NllLossBackward>)","tensor([[-0.5304, -0.0353, -0.8347, -0.0505,  0.1991]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4157, grad_fn=<NllLossBackward>)","tensor([[-0.1042, -0.1014,  0.1845, -0.0491, -0.0053]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.2826, grad_fn=<NllLossBackward>)","tensor([[ 0.3166, -0.3015,  0.3522,  0.0098, -0.5378]],
       grad_fn=<AddmmBackward>)",2
942,34,considerable dash,2,"tensor(2.2769, grad_fn=<NllLossBackward>)","tensor([[-0.5427, -0.0636, -0.8626, -0.0748,  0.2185]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4154, grad_fn=<NllLossBackward>)","tensor([[-0.1117, -0.1011,  0.1842, -0.0455, -0.0049]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4489, grad_fn=<NllLossBackward>)","tensor([[ 0.3792, -0.1801,  0.2011, -0.0061, -0.3657]],
       grad_fn=<AddmmBackward>)",0
943,34,considerable,3,"tensor(1.4801, grad_fn=<NllLossBackward>)","tensor([[-0.5572, -0.0876, -0.9061, -0.0642,  0.2541]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6449, grad_fn=<NllLossBackward>)","tensor([[-0.1152, -0.1060,  0.1920, -0.0466, -0.0123]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7026, grad_fn=<NllLossBackward>)","tensor([[ 0.1193, -0.2837,  0.1473, -0.0964,  0.0366]],
       grad_fn=<AddmmBackward>)",2
944,34,dash,2,"tensor(2.2991, grad_fn=<NllLossBackward>)","tensor([[-0.5551, -0.0875, -0.8921, -0.1124,  0.2546]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4065, grad_fn=<NllLossBackward>)","tensor([[-0.1188, -0.1028,  0.1922, -0.0500, -0.0071]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4394, grad_fn=<NllLossBackward>)","tensor([[ 0.0916, -0.2852,  0.1623, -0.1166,  0.0465]],
       grad_fn=<AddmmBackward>)",2
945,35,"Cattaneo should have followed the runaway success of his first film , The Full Monty , with something different .",2,"tensor(1.9483, grad_fn=<NllLossBackward>)","tensor([[-0.5827, -0.1842, -0.4666, -0.2347,  0.4653]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4021, grad_fn=<NllLossBackward>)","tensor([[-0.1220, -0.1015,  0.1997, -0.0363, -0.0120]],
       grad_fn=<AddmmBackward>)",2,"tensor(0.8675, grad_fn=<NllLossBackward>)","tensor([[ 0.2650, -0.2742,  0.9772,  0.1680, -0.8611]],
       grad_fn=<AddmmBackward>)",2
946,35,Cattaneo,2,"tensor(2.0132, grad_fn=<NllLossBackward>)","tensor([[-0.4225, -0.2237, -0.6312, -0.2892,  0.2207]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4099, grad_fn=<NllLossBackward>)","tensor([[-0.1134, -0.1010,  0.1905, -0.0462, -0.0064]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.1470, grad_fn=<NllLossBackward>)","tensor([[ 0.1691, -0.1853,  0.5265,  0.1390, -0.7478]],
       grad_fn=<AddmmBackward>)",2
947,35,"should have followed the runaway success of his first film , The Full Monty , with something different .",2,"tensor(1.9819, grad_fn=<NllLossBackward>)","tensor([[-0.6131, -0.2173, -0.5374, -0.2369,  0.4188]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.3996, grad_fn=<NllLossBackward>)","tensor([[-0.1248, -0.1013,  0.2029, -0.0349, -0.0115]],
       grad_fn=<AddmmBackward>)",2,"tensor(0.8876, grad_fn=<NllLossBackward>)","tensor([[ 0.2457, -0.3076,  0.9509,  0.2230, -0.8307]],
       grad_fn=<AddmmBackward>)",2
948,35,"should have followed the runaway success of his first film , The Full Monty , with something different",2,"tensor(1.8854, grad_fn=<NllLossBackward>)","tensor([[-0.5831, -0.2235, -0.4460, -0.2330,  0.3561]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4005, grad_fn=<NllLossBackward>)","tensor([[-0.1238, -0.1025,  0.2017, -0.0362, -0.0104]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.0379, grad_fn=<NllLossBackward>)","tensor([[ 0.3344, -0.3098,  0.7079,  0.0644, -0.6858]],
       grad_fn=<AddmmBackward>)",2
949,35,"have followed the runaway success of his first film , The Full Monty , with something different",2,"tensor(1.8612, grad_fn=<NllLossBackward>)","tensor([[-0.4526, -0.1498, -0.4071, -0.1947,  0.2586]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.3998, grad_fn=<NllLossBackward>)","tensor([[-0.1266, -0.1013,  0.2031, -0.0339, -0.0093]],
       grad_fn=<AddmmBackward>)",2,"tensor(0.9854, grad_fn=<NllLossBackward>)","tensor([[ 0.2835, -0.3320,  0.7560,  0.0528, -0.7416]],
       grad_fn=<AddmmBackward>)",2
950,35,"followed the runaway success of his first film , The Full Monty , with something different",2,"tensor(1.9201, grad_fn=<NllLossBackward>)","tensor([[-0.5165, -0.1333, -0.4486, -0.2193,  0.3660]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4011, grad_fn=<NllLossBackward>)","tensor([[-0.1251, -0.1019,  0.2000, -0.0374, -0.0118]],
       grad_fn=<AddmmBackward>)",2,"tensor(0.9840, grad_fn=<NllLossBackward>)","tensor([[ 0.2416, -0.3245,  0.7442,  0.0539, -0.7456]],
       grad_fn=<AddmmBackward>)",2
951,35,"followed the runaway success of his first film , The Full Monty ,",3,"tensor(1.7598, grad_fn=<NllLossBackward>)","tensor([[-0.5506, -0.1481, -0.5859, -0.3062,  0.4361]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6332, grad_fn=<NllLossBackward>)","tensor([[-0.1269, -0.1012,  0.2020, -0.0305, -0.0122]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.6303, grad_fn=<NllLossBackward>)","tensor([[ 0.3540, -0.3806,  0.4357,  0.0369, -0.5022]],
       grad_fn=<AddmmBackward>)",2
952,35,followed,2,"tensor(2.2878, grad_fn=<NllLossBackward>)","tensor([[-0.5583, -0.0565, -0.8631, -0.1241,  0.2883]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4001, grad_fn=<NllLossBackward>)","tensor([[-0.1174, -0.1006,  0.2002, -0.0527, -0.0095]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4469, grad_fn=<NllLossBackward>)","tensor([[ 0.0901, -0.2725,  0.1527, -0.1173,  0.0402]],
       grad_fn=<AddmmBackward>)",2
953,35,"the runaway success of his first film , The Full Monty ,",4,"tensor(1.0665, grad_fn=<NllLossBackward>)","tensor([[-0.5480, -0.1378, -0.4653, -0.1978,  0.4194]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6148, grad_fn=<NllLossBackward>)","tensor([[-0.1289, -0.1008,  0.2044, -0.0304, -0.0117]],
       grad_fn=<AddmmBackward>)",2,"tensor(2.1647, grad_fn=<NllLossBackward>)","tensor([[ 0.2659, -0.3909,  0.4640,  0.0155, -0.5195]],
       grad_fn=<AddmmBackward>)",2
954,35,the runaway success,4,"tensor(1.2000, grad_fn=<NllLossBackward>)","tensor([[-0.5466, -0.0502, -0.8694, -0.0599,  0.2200]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6091, grad_fn=<NllLossBackward>)","tensor([[-0.1241, -0.1024,  0.1925, -0.0440, -0.0109]],
       grad_fn=<AddmmBackward>)",2,"tensor(2.3033, grad_fn=<NllLossBackward>)","tensor([[ 0.1285, -0.0674,  0.5053,  0.1590, -0.6084]],
       grad_fn=<AddmmBackward>)",2
955,35,runaway success,3,"tensor(1.5305, grad_fn=<NllLossBackward>)","tensor([[-0.5407, -0.1428, -0.7929, -0.1291,  0.2471]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6410, grad_fn=<NllLossBackward>)","tensor([[-0.1131, -0.1016,  0.1926, -0.0394, -0.0094]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4283, grad_fn=<NllLossBackward>)","tensor([[ 0.1099, -0.1370,  0.2331,  0.1846, -0.5728]],
       grad_fn=<AddmmBackward>)",2
956,35,runaway,2,"tensor(2.2907, grad_fn=<NllLossBackward>)","tensor([[-0.5884, -0.1151, -0.8856, -0.0833,  0.2598]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4099, grad_fn=<NllLossBackward>)","tensor([[-0.1120, -0.0986,  0.1908, -0.0431, -0.0116]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4534, grad_fn=<NllLossBackward>)","tensor([[ 0.1137, -0.2858,  0.1546, -0.1019,  0.0495]],
       grad_fn=<AddmmBackward>)",2
957,35,success,3,"tensor(1.5631, grad_fn=<NllLossBackward>)","tensor([[-0.5595, -0.1364, -0.8389, -0.1622,  0.2872]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6473, grad_fn=<NllLossBackward>)","tensor([[-0.1183, -0.0954,  0.1928, -0.0472, -0.0106]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7105, grad_fn=<NllLossBackward>)","tensor([[ 0.1071, -0.2867,  0.1553, -0.1057,  0.0447]],
       grad_fn=<AddmmBackward>)",2
958,35,"of his first film , The Full Monty ,",1,"tensor(1.5358, grad_fn=<NllLossBackward>)","tensor([[-0.4692, -0.0419, -0.5019, -0.2011,  0.3694]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.7041, grad_fn=<NllLossBackward>)","tensor([[-0.1226, -0.0999,  0.2041, -0.0317, -0.0110]],
       grad_fn=<AddmmBackward>)",2,"tensor(2.0261, grad_fn=<NllLossBackward>)","tensor([[ 0.2267, -0.3456,  0.5651,  0.0736, -0.5613]],
       grad_fn=<AddmmBackward>)",2
959,35,"his first film , The Full Monty ,",2,"tensor(1.9280, grad_fn=<NllLossBackward>)","tensor([[-0.5117, -0.0772, -0.4360, -0.1781,  0.3627]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4037, grad_fn=<NllLossBackward>)","tensor([[-0.1241, -0.0982,  0.1995, -0.0335, -0.0089]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.2848, grad_fn=<NllLossBackward>)","tensor([[ 0.2947, -0.3197,  0.3698,  0.0666, -0.4378]],
       grad_fn=<AddmmBackward>)",2
960,35,"his first film , The Full Monty",2,"tensor(1.9591, grad_fn=<NllLossBackward>)","tensor([[-0.5446, -0.0844, -0.4858, -0.2036,  0.3603]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4058, grad_fn=<NllLossBackward>)","tensor([[-0.1224, -0.1001,  0.1956, -0.0387, -0.0077]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.1855, grad_fn=<NllLossBackward>)","tensor([[ 0.1206, -0.2778,  0.4400,  0.0835, -0.5882]],
       grad_fn=<AddmmBackward>)",2
961,35,"his first film ,",2,"tensor(2.0806, grad_fn=<NllLossBackward>)","tensor([[-0.6296, -0.1243, -0.6240, -0.2264,  0.4333]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4075, grad_fn=<NllLossBackward>)","tensor([[-0.1207, -0.0979,  0.1935, -0.0419, -0.0076]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.2870, grad_fn=<NllLossBackward>)","tensor([[ 0.2737, -0.2028,  0.4112,  0.1412, -0.3967]],
       grad_fn=<AddmmBackward>)",2
962,35,his first film,2,"tensor(2.1631, grad_fn=<NllLossBackward>)","tensor([[-0.6332, -0.1028, -0.7516, -0.1905,  0.3153]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4079, grad_fn=<NllLossBackward>)","tensor([[-0.1200, -0.0996,  0.1919, -0.0449, -0.0076]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.2028, grad_fn=<NllLossBackward>)","tensor([[ 0.1386, -0.1921,  0.5053,  0.3275, -0.6938]],
       grad_fn=<AddmmBackward>)",2
963,35,first film,2,"tensor(2.1593, grad_fn=<NllLossBackward>)","tensor([[-0.6185, -0.1389, -0.7495, -0.2232,  0.3460]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4049, grad_fn=<NllLossBackward>)","tensor([[-0.1182, -0.0977,  0.1961, -0.0464, -0.0086]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.3474, grad_fn=<NllLossBackward>)","tensor([[ 0.1240, -0.2549,  0.2523,  0.1716, -0.5616]],
       grad_fn=<AddmmBackward>)",2
964,35,The Full Monty,2,"tensor(2.1975, grad_fn=<NllLossBackward>)","tensor([[-0.5525, -0.1031, -0.7856, -0.1600,  0.2763]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4101, grad_fn=<NllLossBackward>)","tensor([[-0.1166, -0.0983,  0.1912, -0.0410, -0.0075]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.1649, grad_fn=<NllLossBackward>)","tensor([[ 0.1391, -0.2881,  0.4978,  0.2100, -0.7017]],
       grad_fn=<AddmmBackward>)",2
965,35,Full Monty,2,"tensor(2.2119, grad_fn=<NllLossBackward>)","tensor([[-0.5748, -0.1221, -0.8006, -0.2055,  0.3296]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4107, grad_fn=<NllLossBackward>)","tensor([[-0.1147, -0.0959,  0.1912, -0.0438, -0.0055]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.0706, grad_fn=<NllLossBackward>)","tensor([[ 0.1165, -0.2746,  0.6580,  0.3203, -0.8190]],
       grad_fn=<AddmmBackward>)",2
966,35,Full,3,"tensor(1.5325, grad_fn=<NllLossBackward>)","tensor([[-0.5870, -0.0876, -0.8933, -0.1217,  0.2871]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6483, grad_fn=<NllLossBackward>)","tensor([[-0.1158, -0.0985,  0.1976, -0.0471, -0.0104]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7104, grad_fn=<NllLossBackward>)","tensor([[ 0.1231, -0.2835,  0.1507, -0.1014,  0.0463]],
       grad_fn=<AddmmBackward>)",2
967,35,Monty,2,"tensor(2.3242, grad_fn=<NllLossBackward>)","tensor([[-0.5570, -0.0901, -0.9083, -0.0612,  0.2545]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4080, grad_fn=<NllLossBackward>)","tensor([[-0.1150, -0.1004,  0.1927, -0.0464, -0.0063]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.2045, grad_fn=<NllLossBackward>)","tensor([[ 0.2252, -0.2875,  0.4550,  0.1208, -0.5996]],
       grad_fn=<AddmmBackward>)",2
968,35,with something different,2,"tensor(2.0451, grad_fn=<NllLossBackward>)","tensor([[-0.5809, -0.1472, -0.6066, -0.0636,  0.2689]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4051, grad_fn=<NllLossBackward>)","tensor([[-0.1189, -0.1084,  0.1929, -0.0482, -0.0081]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.2119, grad_fn=<NllLossBackward>)","tensor([[ 0.3282, -0.2061,  0.4741,  0.0317, -0.5854]],
       grad_fn=<AddmmBackward>)",2
969,35,something different,3,"tensor(1.5870, grad_fn=<NllLossBackward>)","tensor([[-0.6038, -0.1638, -0.6696, -0.1370,  0.3947]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6426, grad_fn=<NllLossBackward>)","tensor([[-0.1237, -0.1039,  0.1946, -0.0435, -0.0085]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.6196, grad_fn=<NllLossBackward>)","tensor([[ 0.2784, -0.1490,  0.3377,  0.0355, -0.4889]],
       grad_fn=<AddmmBackward>)",2
970,35,different,2,"tensor(2.2868, grad_fn=<NllLossBackward>)","tensor([[-0.5707, -0.0614, -0.8587, -0.0444,  0.2506]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4030, grad_fn=<NllLossBackward>)","tensor([[-0.1214, -0.1039,  0.1960, -0.0471, -0.0092]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4489, grad_fn=<NllLossBackward>)","tensor([[ 0.1079, -0.2897,  0.1573, -0.1075,  0.0520]],
       grad_fn=<AddmmBackward>)",2
