PhraseId,SentenceId,Phrase,Sentiment,Bert_Loss,Bert_Logits,RoBerta_Loss,RoBerta_Logits
866,32,...,2,"tensor(0.4118, grad_fn=<NllLossBackward>)","tensor([[-0.2231,  0.4511]], grad_fn=<AddmmBackward>)","tensor(0.7606, grad_fn=<NllLossBackward>)","tensor([[ 0.0039, -0.1268]], grad_fn=<AddmmBackward>)"
867,32,that aims for poetry and ends up sounding like satire,1,"tensor(0.4772, grad_fn=<NllLossBackward>)","tensor([[-0.0528,  0.4388]], grad_fn=<AddmmBackward>)","tensor(0.7664, grad_fn=<NllLossBackward>)","tensor([[-0.0017, -0.1431]], grad_fn=<AddmmBackward>)"
868,32,aims for poetry and ends up sounding like satire,1,"tensor(0.4595, grad_fn=<NllLossBackward>)","tensor([[-0.1004,  0.4387]], grad_fn=<AddmmBackward>)","tensor(0.7667, grad_fn=<NllLossBackward>)","tensor([[ 0.0022, -0.1399]], grad_fn=<AddmmBackward>)"
869,32,aims for poetry and,2,"tensor(0.4223, grad_fn=<NllLossBackward>)","tensor([[-0.2295,  0.4141]], grad_fn=<AddmmBackward>)","tensor(0.7631, grad_fn=<NllLossBackward>)","tensor([[-0.0009, -0.1363]], grad_fn=<AddmmBackward>)"
870,32,aims for poetry,2,"tensor(0.4479, grad_fn=<NllLossBackward>)","tensor([[-0.1167,  0.4541]], grad_fn=<AddmmBackward>)","tensor(0.7610, grad_fn=<NllLossBackward>)","tensor([[-0.0049, -0.1363]], grad_fn=<AddmmBackward>)"
871,32,aims,2,"tensor(0.4902, grad_fn=<NllLossBackward>)","tensor([[-0.0523,  0.4054]], grad_fn=<AddmmBackward>)","tensor(0.7576, grad_fn=<NllLossBackward>)","tensor([[-0.0050, -0.1300]], grad_fn=<AddmmBackward>)"
872,32,for poetry,2,"tensor(0.4556, grad_fn=<NllLossBackward>)","tensor([[-0.1268,  0.4230]], grad_fn=<AddmmBackward>)","tensor(0.7574, grad_fn=<NllLossBackward>)","tensor([[-0.0035, -0.1282]], grad_fn=<AddmmBackward>)"
873,32,poetry,3,"tensor(0.4502, grad_fn=<NllLossBackward>)","tensor([[-0.1111,  0.4533]], grad_fn=<AddmmBackward>)","tensor(0.7619, grad_fn=<NllLossBackward>)","tensor([[-0.0013, -0.1344]], grad_fn=<AddmmBackward>)"
874,32,ends up sounding like satire,1,"tensor(0.4767, grad_fn=<NllLossBackward>)","tensor([[-0.0617,  0.4314]], grad_fn=<AddmmBackward>)","tensor(0.7643, grad_fn=<NllLossBackward>)","tensor([[-0.0016, -0.1392]], grad_fn=<AddmmBackward>)"
875,32,ends up,2,"tensor(0.4585, grad_fn=<NllLossBackward>)","tensor([[-0.0399,  0.5019]], grad_fn=<AddmmBackward>)","tensor(0.7639, grad_fn=<NllLossBackward>)","tensor([[ 0.0003, -0.1364]], grad_fn=<AddmmBackward>)"
876,32,ends,2,"tensor(0.4615, grad_fn=<NllLossBackward>)","tensor([[-0.0301,  0.5037]], grad_fn=<AddmmBackward>)","tensor(0.7593, grad_fn=<NllLossBackward>)","tensor([[-0.0046, -0.1328]], grad_fn=<AddmmBackward>)"
877,32,up,2,"tensor(0.5158, grad_fn=<NllLossBackward>)","tensor([[0.0076, 0.4007]], grad_fn=<AddmmBackward>)","tensor(0.7542, grad_fn=<NllLossBackward>)","tensor([[-0.0056, -0.1243]], grad_fn=<AddmmBackward>)"
878,32,sounding like satire,2,"tensor(0.5992, grad_fn=<NllLossBackward>)","tensor([[0.0789, 0.2764]], grad_fn=<AddmmBackward>)","tensor(0.7661, grad_fn=<NllLossBackward>)","tensor([[-0.0004, -0.1413]], grad_fn=<AddmmBackward>)"
879,32,sounding,3,"tensor(0.5948, grad_fn=<NllLossBackward>)","tensor([[0.0731, 0.2805]], grad_fn=<AddmmBackward>)","tensor(0.7597, grad_fn=<NllLossBackward>)","tensor([[-0.0057, -0.1346]], grad_fn=<AddmmBackward>)"
880,32,like satire,2,"tensor(0.5967, grad_fn=<NllLossBackward>)","tensor([[0.0817, 0.2850]], grad_fn=<AddmmBackward>)","tensor(0.7622, grad_fn=<NllLossBackward>)","tensor([[-0.0038, -0.1374]], grad_fn=<AddmmBackward>)"
881,32,satire,2,"tensor(0.5365, grad_fn=<NllLossBackward>)","tensor([[0.0018, 0.3444]], grad_fn=<AddmmBackward>)","tensor(0.7578, grad_fn=<NllLossBackward>)","tensor([[-0.0049, -0.1302]], grad_fn=<AddmmBackward>)"
882,33,"Ice Age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on .",2,"tensor(0.5149, grad_fn=<NllLossBackward>)","tensor([[-0.0362,  0.3590]], grad_fn=<AddmmBackward>)","tensor(0.7665, grad_fn=<NllLossBackward>)","tensor([[ 0.0078, -0.1339]], grad_fn=<AddmmBackward>)"
883,33,"Ice Age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on",2,"tensor(0.5111, grad_fn=<NllLossBackward>)","tensor([[-0.0409,  0.3640]], grad_fn=<AddmmBackward>)","tensor(0.7667, grad_fn=<NllLossBackward>)","tensor([[ 0.0075, -0.1346]], grad_fn=<AddmmBackward>)"
884,33,"Ice Age is the first computer-generated feature cartoon to feel like other movies , and",3,"tensor(0.5105, grad_fn=<NllLossBackward>)","tensor([[-0.0437,  0.3627]], grad_fn=<AddmmBackward>)","tensor(0.7638, grad_fn=<NllLossBackward>)","tensor([[ 0.0011, -0.1356]], grad_fn=<AddmmBackward>)"
885,33,"Ice Age is the first computer-generated feature cartoon to feel like other movies ,",2,"tensor(0.5333, grad_fn=<NllLossBackward>)","tensor([[-0.0031,  0.3470]], grad_fn=<AddmmBackward>)","tensor(0.7624, grad_fn=<NllLossBackward>)","tensor([[ 0.0004, -0.1337]], grad_fn=<AddmmBackward>)"
886,33,Ice Age is the first computer-generated feature cartoon to feel like other movies,3,"tensor(0.5444, grad_fn=<NllLossBackward>)","tensor([[0.0263, 0.3499]], grad_fn=<AddmmBackward>)","tensor(0.7633, grad_fn=<NllLossBackward>)","tensor([[ 0.0023, -0.1335]], grad_fn=<AddmmBackward>)"
887,33,Ice Age,2,"tensor(0.4640, grad_fn=<NllLossBackward>)","tensor([[-0.0235,  0.5034]], grad_fn=<AddmmBackward>)","tensor(0.7633, grad_fn=<NllLossBackward>)","tensor([[-0.0039, -0.1396]], grad_fn=<AddmmBackward>)"
888,33,Ice,2,"tensor(0.6042, grad_fn=<NllLossBackward>)","tensor([[0.0858, 0.2724]], grad_fn=<AddmmBackward>)","tensor(0.7530, grad_fn=<NllLossBackward>)","tensor([[-0.0104, -0.1267]], grad_fn=<AddmmBackward>)"
889,33,Age,2,"tensor(0.5480, grad_fn=<NllLossBackward>)","tensor([[0.0184, 0.3334]], grad_fn=<AddmmBackward>)","tensor(0.7624, grad_fn=<NllLossBackward>)","tensor([[-0.0004, -0.1344]], grad_fn=<AddmmBackward>)"
890,33,is the first computer-generated feature cartoon to feel like other movies,3,"tensor(0.4555, grad_fn=<NllLossBackward>)","tensor([[-0.0788,  0.4713]], grad_fn=<AddmmBackward>)","tensor(0.7593, grad_fn=<NllLossBackward>)","tensor([[ 0.0009, -0.1272]], grad_fn=<AddmmBackward>)"
891,33,the first computer-generated feature cartoon to feel like other movies,4,"tensor(0.4709, grad_fn=<NllLossBackward>)","tensor([[-0.0657,  0.4427]], grad_fn=<AddmmBackward>)","tensor(0.7619, grad_fn=<NllLossBackward>)","tensor([[ 0.0025, -0.1306]], grad_fn=<AddmmBackward>)"
892,33,the first computer-generated feature cartoon,2,"tensor(0.4928, grad_fn=<NllLossBackward>)","tensor([[-0.0164,  0.4348]], grad_fn=<AddmmBackward>)","tensor(0.7639, grad_fn=<NllLossBackward>)","tensor([[ 0.0015, -0.1355]], grad_fn=<AddmmBackward>)"
893,33,first computer-generated feature cartoon,3,"tensor(0.4509, grad_fn=<NllLossBackward>)","tensor([[-0.1089,  0.4538]], grad_fn=<AddmmBackward>)","tensor(0.7632, grad_fn=<NllLossBackward>)","tensor([[-0.0010, -0.1364]], grad_fn=<AddmmBackward>)"
894,33,first,2,"tensor(0.6052, grad_fn=<NllLossBackward>)","tensor([[0.0890, 0.2735]], grad_fn=<AddmmBackward>)","tensor(0.7551, grad_fn=<NllLossBackward>)","tensor([[-0.0028, -0.1231]], grad_fn=<AddmmBackward>)"
895,33,computer-generated feature cartoon,2,"tensor(0.4640, grad_fn=<NllLossBackward>)","tensor([[-0.1204,  0.4065]], grad_fn=<AddmmBackward>)","tensor(0.7659, grad_fn=<NllLossBackward>)","tensor([[-0.0019, -0.1425]], grad_fn=<AddmmBackward>)"
896,33,computer-generated,2,"tensor(0.4606, grad_fn=<NllLossBackward>)","tensor([[-0.0910,  0.4452]], grad_fn=<AddmmBackward>)","tensor(0.7646, grad_fn=<NllLossBackward>)","tensor([[ 0.0009, -0.1372]], grad_fn=<AddmmBackward>)"
897,33,feature cartoon,2,"tensor(0.4463, grad_fn=<NllLossBackward>)","tensor([[-0.0930,  0.4824]], grad_fn=<AddmmBackward>)","tensor(0.7640, grad_fn=<NllLossBackward>)","tensor([[ 0.0019, -0.1352]], grad_fn=<AddmmBackward>)"
898,33,feature,2,"tensor(0.5636, grad_fn=<NllLossBackward>)","tensor([[0.0146, 0.2931]], grad_fn=<AddmmBackward>)","tensor(0.7576, grad_fn=<NllLossBackward>)","tensor([[-0.0053, -0.1303]], grad_fn=<AddmmBackward>)"
899,33,cartoon,2,"tensor(0.5223, grad_fn=<NllLossBackward>)","tensor([[-0.0078,  0.3692]], grad_fn=<AddmmBackward>)","tensor(0.7606, grad_fn=<NllLossBackward>)","tensor([[-0.0048, -0.1353]], grad_fn=<AddmmBackward>)"
900,33,to feel like other movies,3,"tensor(0.4971, grad_fn=<NllLossBackward>)","tensor([[-0.0062,  0.4339]], grad_fn=<AddmmBackward>)","tensor(0.7636, grad_fn=<NllLossBackward>)","tensor([[ 0.0048, -0.1314]], grad_fn=<AddmmBackward>)"
901,33,feel like other movies,2,"tensor(0.5111, grad_fn=<NllLossBackward>)","tensor([[0.0303, 0.4351]], grad_fn=<AddmmBackward>)","tensor(0.7632, grad_fn=<NllLossBackward>)","tensor([[ 0.0017, -0.1337]], grad_fn=<AddmmBackward>)"
902,33,feel,2,"tensor(0.4463, grad_fn=<NllLossBackward>)","tensor([[-0.0954,  0.4798]], grad_fn=<AddmmBackward>)","tensor(0.7590, grad_fn=<NllLossBackward>)","tensor([[-0.0029, -0.1306]], grad_fn=<AddmmBackward>)"
903,33,like other movies,2,"tensor(0.5531, grad_fn=<NllLossBackward>)","tensor([[0.0427, 0.3456]], grad_fn=<AddmmBackward>)","tensor(0.7615, grad_fn=<NllLossBackward>)","tensor([[-0.0030, -0.1353]], grad_fn=<AddmmBackward>)"
904,33,other movies,2,"tensor(0.5448, grad_fn=<NllLossBackward>)","tensor([[0.0425, 0.3652]], grad_fn=<AddmmBackward>)","tensor(0.7635, grad_fn=<NllLossBackward>)","tensor([[ 0.0029, -0.1332]], grad_fn=<AddmmBackward>)"
905,33,other,2,"tensor(0.6042, grad_fn=<NllLossBackward>)","tensor([[0.0688, 0.2553]], grad_fn=<AddmmBackward>)","tensor(0.7572, grad_fn=<NllLossBackward>)","tensor([[-0.0016, -0.1258]], grad_fn=<AddmmBackward>)"
906,33,that makes for some glacial pacing early on,2,"tensor(0.4748, grad_fn=<NllLossBackward>)","tensor([[-0.0257,  0.4723]], grad_fn=<AddmmBackward>)","tensor(0.7680, grad_fn=<NllLossBackward>)","tensor([[ 0.0079, -0.1365]], grad_fn=<AddmmBackward>)"
907,33,makes for some glacial pacing early on,1,"tensor(0.4532, grad_fn=<NllLossBackward>)","tensor([[-0.0953,  0.4610]], grad_fn=<AddmmBackward>)","tensor(0.7679, grad_fn=<NllLossBackward>)","tensor([[ 0.0089, -0.1353]], grad_fn=<AddmmBackward>)"
908,33,makes for some glacial pacing,1,"tensor(0.5422, grad_fn=<NllLossBackward>)","tensor([[0.0473, 0.3762]], grad_fn=<AddmmBackward>)","tensor(0.7665, grad_fn=<NllLossBackward>)","tensor([[ 0.0071, -0.1345]], grad_fn=<AddmmBackward>)"
909,33,makes,2,"tensor(0.5192, grad_fn=<NllLossBackward>)","tensor([[-0.0483,  0.3363]], grad_fn=<AddmmBackward>)","tensor(0.7580, grad_fn=<NllLossBackward>)","tensor([[-0.0072, -0.1329]], grad_fn=<AddmmBackward>)"
910,33,for some glacial pacing,2,"tensor(0.5562, grad_fn=<NllLossBackward>)","tensor([[0.0355, 0.3312]], grad_fn=<AddmmBackward>)","tensor(0.7639, grad_fn=<NllLossBackward>)","tensor([[ 0.0056, -0.1312]], grad_fn=<AddmmBackward>)"
911,33,some glacial pacing,2,"tensor(0.4851, grad_fn=<NllLossBackward>)","tensor([[0.0171, 0.4880]], grad_fn=<AddmmBackward>)","tensor(0.7610, grad_fn=<NllLossBackward>)","tensor([[-0.0020, -0.1334]], grad_fn=<AddmmBackward>)"
912,33,glacial pacing,2,"tensor(0.5290, grad_fn=<NllLossBackward>)","tensor([[0.0444, 0.4050]], grad_fn=<AddmmBackward>)","tensor(0.7640, grad_fn=<NllLossBackward>)","tensor([[ 0.0002, -0.1369]], grad_fn=<AddmmBackward>)"
913,33,glacial,2,"tensor(0.5831, grad_fn=<NllLossBackward>)","tensor([[0.0482, 0.2818]], grad_fn=<AddmmBackward>)","tensor(0.7634, grad_fn=<NllLossBackward>)","tensor([[ 0.0012, -0.1347]], grad_fn=<AddmmBackward>)"
914,33,pacing,2,"tensor(0.4277, grad_fn=<NllLossBackward>)","tensor([[-0.0778,  0.5501]], grad_fn=<AddmmBackward>)","tensor(0.7598, grad_fn=<NllLossBackward>)","tensor([[-0.0053, -0.1345]], grad_fn=<AddmmBackward>)"
915,33,early on,2,"tensor(0.4849, grad_fn=<NllLossBackward>)","tensor([[-0.0391,  0.4325]], grad_fn=<AddmmBackward>)","tensor(0.7675, grad_fn=<NllLossBackward>)","tensor([[ 0.0040, -0.1397]], grad_fn=<AddmmBackward>)"
916,33,early,2,"tensor(0.5407, grad_fn=<NllLossBackward>)","tensor([[-0.0081,  0.3242]], grad_fn=<AddmmBackward>)","tensor(0.7557, grad_fn=<NllLossBackward>)","tensor([[-0.0082, -0.1297]], grad_fn=<AddmmBackward>)"
917,34,"There 's very little sense to what 's going on here , but the makers serve up the cliches with considerable dash .",2,"tensor(0.4828, grad_fn=<NllLossBackward>)","tensor([[-0.0351,  0.4419]], grad_fn=<AddmmBackward>)","tensor(0.7625, grad_fn=<NllLossBackward>)","tensor([[ 0.0042, -0.1300]], grad_fn=<AddmmBackward>)"
918,34,"There 's very little sense to what 's going on here , but the makers serve up the cliches with considerable dash",1,"tensor(0.4920, grad_fn=<NllLossBackward>)","tensor([[-0.0329,  0.4204]], grad_fn=<AddmmBackward>)","tensor(0.7632, grad_fn=<NllLossBackward>)","tensor([[ 0.0044, -0.1311]], grad_fn=<AddmmBackward>)"
919,34,"There 's very little sense to what 's going on here , but",1,"tensor(0.4664, grad_fn=<NllLossBackward>)","tensor([[-0.0717,  0.4488]], grad_fn=<AddmmBackward>)","tensor(0.7603, grad_fn=<NllLossBackward>)","tensor([[-0.0031, -0.1332]], grad_fn=<AddmmBackward>)"
920,34,"There 's very little sense to what 's going on here ,",0,"tensor(0.4584, grad_fn=<NllLossBackward>)","tensor([[-0.0491,  0.4930]], grad_fn=<AddmmBackward>)","tensor(0.7606, grad_fn=<NllLossBackward>)","tensor([[-0.0030, -0.1335]], grad_fn=<AddmmBackward>)"
921,34,There 's very little sense to what 's going on here,1,"tensor(0.4497, grad_fn=<NllLossBackward>)","tensor([[-0.0275,  0.5384]], grad_fn=<AddmmBackward>)","tensor(0.7581, grad_fn=<NllLossBackward>)","tensor([[-0.0030, -0.1289]], grad_fn=<AddmmBackward>)"
922,34,'s very little sense to what 's going on here,1,"tensor(0.4544, grad_fn=<NllLossBackward>)","tensor([[-0.0377,  0.5154]], grad_fn=<AddmmBackward>)","tensor(0.7587, grad_fn=<NllLossBackward>)","tensor([[-0.0058, -0.1330]], grad_fn=<AddmmBackward>)"
923,34,very little sense to what 's going on here,1,"tensor(0.4643, grad_fn=<NllLossBackward>)","tensor([[-0.0061,  0.5201]], grad_fn=<AddmmBackward>)","tensor(0.7594, grad_fn=<NllLossBackward>)","tensor([[-0.0021, -0.1304]], grad_fn=<AddmmBackward>)"
924,34,very little sense,1,"tensor(0.5437, grad_fn=<NllLossBackward>)","tensor([[0.0543, 0.3796]], grad_fn=<AddmmBackward>)","tensor(0.7635, grad_fn=<NllLossBackward>)","tensor([[-0.0022, -0.1382]], grad_fn=<AddmmBackward>)"
925,34,very little,2,"tensor(0.5347, grad_fn=<NllLossBackward>)","tensor([[0.0081, 0.3550]], grad_fn=<AddmmBackward>)","tensor(0.7652, grad_fn=<NllLossBackward>)","tensor([[ 0.0032, -0.1361]], grad_fn=<AddmmBackward>)"
926,34,to what 's going on here,2,"tensor(0.4315, grad_fn=<NllLossBackward>)","tensor([[-0.0891,  0.5278]], grad_fn=<AddmmBackward>)","tensor(0.7608, grad_fn=<NllLossBackward>)","tensor([[-0.0030, -0.1340]], grad_fn=<AddmmBackward>)"
927,34,what 's going on here,1,"tensor(0.4227, grad_fn=<NllLossBackward>)","tensor([[-0.0697,  0.5726]], grad_fn=<AddmmBackward>)","tensor(0.7603, grad_fn=<NllLossBackward>)","tensor([[-0.0002, -0.1302]], grad_fn=<AddmmBackward>)"
928,34,'s going on here,2,"tensor(0.4540, grad_fn=<NllLossBackward>)","tensor([[-0.0273,  0.5269]], grad_fn=<AddmmBackward>)","tensor(0.7641, grad_fn=<NllLossBackward>)","tensor([[ 0.0024, -0.1349]], grad_fn=<AddmmBackward>)"
929,34,going on here,2,"tensor(0.4981, grad_fn=<NllLossBackward>)","tensor([[0.0068, 0.4445]], grad_fn=<AddmmBackward>)","tensor(0.7633, grad_fn=<NllLossBackward>)","tensor([[-0.0033, -0.1391]], grad_fn=<AddmmBackward>)"
930,34,going on,2,"tensor(0.4208, grad_fn=<NllLossBackward>)","tensor([[-0.1012,  0.5467]], grad_fn=<AddmmBackward>)","tensor(0.7696, grad_fn=<NllLossBackward>)","tensor([[ 0.0070, -0.1404]], grad_fn=<AddmmBackward>)"
931,34,here,2,"tensor(0.4807, grad_fn=<NllLossBackward>)","tensor([[-0.0204,  0.4622]], grad_fn=<AddmmBackward>)","tensor(0.7576, grad_fn=<NllLossBackward>)","tensor([[ 0.0012, -0.1237]], grad_fn=<AddmmBackward>)"
932,34,the makers serve up the cliches with considerable dash,2,"tensor(0.4810, grad_fn=<NllLossBackward>)","tensor([[-0.0387,  0.4430]], grad_fn=<AddmmBackward>)","tensor(0.7627, grad_fn=<NllLossBackward>)","tensor([[ 0.0042, -0.1304]], grad_fn=<AddmmBackward>)"
933,34,the makers,2,"tensor(0.5946, grad_fn=<NllLossBackward>)","tensor([[0.0515, 0.2593]], grad_fn=<AddmmBackward>)","tensor(0.7581, grad_fn=<NllLossBackward>)","tensor([[-0.0003, -0.1261]], grad_fn=<AddmmBackward>)"
934,34,makers,2,"tensor(0.5520, grad_fn=<NllLossBackward>)","tensor([[-0.0053,  0.3002]], grad_fn=<AddmmBackward>)","tensor(0.7599, grad_fn=<NllLossBackward>)","tensor([[-0.0057, -0.1351]], grad_fn=<AddmmBackward>)"
935,34,serve up the cliches with considerable dash,2,"tensor(0.4499, grad_fn=<NllLossBackward>)","tensor([[-0.0899,  0.4756]], grad_fn=<AddmmBackward>)","tensor(0.7642, grad_fn=<NllLossBackward>)","tensor([[-0.0004, -0.1378]], grad_fn=<AddmmBackward>)"
936,34,serve up,2,"tensor(0.5298, grad_fn=<NllLossBackward>)","tensor([[0.0277, 0.3865]], grad_fn=<AddmmBackward>)","tensor(0.7663, grad_fn=<NllLossBackward>)","tensor([[-0.0007, -0.1420]], grad_fn=<AddmmBackward>)"
937,34,serve,2,"tensor(0.5043, grad_fn=<NllLossBackward>)","tensor([[-0.0473,  0.3746]], grad_fn=<AddmmBackward>)","tensor(0.7592, grad_fn=<NllLossBackward>)","tensor([[-0.0057, -0.1337]], grad_fn=<AddmmBackward>)"
938,34,the cliches with considerable dash,1,"tensor(0.5262, grad_fn=<NllLossBackward>)","tensor([[-0.0166,  0.3508]], grad_fn=<AddmmBackward>)","tensor(0.7603, grad_fn=<NllLossBackward>)","tensor([[-0.0032, -0.1334]], grad_fn=<AddmmBackward>)"
939,34,the cliches,1,"tensor(0.4854, grad_fn=<NllLossBackward>)","tensor([[-0.0350,  0.4354]], grad_fn=<AddmmBackward>)","tensor(0.7596, grad_fn=<NllLossBackward>)","tensor([[-0.0033, -0.1321]], grad_fn=<AddmmBackward>)"
940,34,cliches,2,"tensor(0.4623, grad_fn=<NllLossBackward>)","tensor([[-0.0391,  0.4925]], grad_fn=<AddmmBackward>)","tensor(0.7594, grad_fn=<NllLossBackward>)","tensor([[-0.0037, -0.1320]], grad_fn=<AddmmBackward>)"
941,34,with considerable dash,2,"tensor(0.5710, grad_fn=<NllLossBackward>)","tensor([[0.0508, 0.3122]], grad_fn=<AddmmBackward>)","tensor(0.7619, grad_fn=<NllLossBackward>)","tensor([[-0.0028, -0.1360]], grad_fn=<AddmmBackward>)"
942,34,considerable dash,2,"tensor(0.5754, grad_fn=<NllLossBackward>)","tensor([[0.0552, 0.3064]], grad_fn=<AddmmBackward>)","tensor(0.7642, grad_fn=<NllLossBackward>)","tensor([[-0.0116, -0.1489]], grad_fn=<AddmmBackward>)"
943,34,considerable,3,"tensor(0.5355, grad_fn=<NllLossBackward>)","tensor([[-0.0408,  0.3042]], grad_fn=<AddmmBackward>)","tensor(0.7616, grad_fn=<NllLossBackward>)","tensor([[-0.0066, -0.1390]], grad_fn=<AddmmBackward>)"
944,34,dash,2,"tensor(0.5428, grad_fn=<NllLossBackward>)","tensor([[-0.0004,  0.3270]], grad_fn=<AddmmBackward>)","tensor(0.7555, grad_fn=<NllLossBackward>)","tensor([[-0.0066, -0.1276]], grad_fn=<AddmmBackward>)"
945,35,"Cattaneo should have followed the runaway success of his first film , The Full Monty , with something different .",2,"tensor(0.4813, grad_fn=<NllLossBackward>)","tensor([[-0.0749,  0.4060]], grad_fn=<AddmmBackward>)","tensor(0.7611, grad_fn=<NllLossBackward>)","tensor([[ 0.0002, -0.1315]], grad_fn=<AddmmBackward>)"
946,35,Cattaneo,2,"tensor(0.4889, grad_fn=<NllLossBackward>)","tensor([[-0.0458,  0.4154]], grad_fn=<AddmmBackward>)","tensor(0.7629, grad_fn=<NllLossBackward>)","tensor([[-0.0073, -0.1423]], grad_fn=<AddmmBackward>)"
947,35,"should have followed the runaway success of his first film , The Full Monty , with something different .",2,"tensor(0.4790, grad_fn=<NllLossBackward>)","tensor([[-0.0302,  0.4568]], grad_fn=<AddmmBackward>)","tensor(0.7620, grad_fn=<NllLossBackward>)","tensor([[ 0.0046, -0.1287]], grad_fn=<AddmmBackward>)"
948,35,"should have followed the runaway success of his first film , The Full Monty , with something different",2,"tensor(0.4894, grad_fn=<NllLossBackward>)","tensor([[-0.0166,  0.4432]], grad_fn=<AddmmBackward>)","tensor(0.7617, grad_fn=<NllLossBackward>)","tensor([[ 0.0044, -0.1282]], grad_fn=<AddmmBackward>)"
949,35,"have followed the runaway success of his first film , The Full Monty , with something different",2,"tensor(0.4839, grad_fn=<NllLossBackward>)","tensor([[-0.0265,  0.4478]], grad_fn=<AddmmBackward>)","tensor(0.7615, grad_fn=<NllLossBackward>)","tensor([[ 0.0028, -0.1296]], grad_fn=<AddmmBackward>)"
950,35,"followed the runaway success of his first film , The Full Monty , with something different",2,"tensor(0.4519, grad_fn=<NllLossBackward>)","tensor([[-0.0934,  0.4664]], grad_fn=<AddmmBackward>)","tensor(0.7650, grad_fn=<NllLossBackward>)","tensor([[ 0.0072, -0.1317]], grad_fn=<AddmmBackward>)"
951,35,"followed the runaway success of his first film , The Full Monty ,",3,"tensor(0.4353, grad_fn=<NllLossBackward>)","tensor([[-0.1372,  0.4689]], grad_fn=<AddmmBackward>)","tensor(0.7611, grad_fn=<NllLossBackward>)","tensor([[ 0.0037, -0.1280]], grad_fn=<AddmmBackward>)"
952,35,followed,2,"tensor(0.5003, grad_fn=<NllLossBackward>)","tensor([[-0.0686,  0.3634]], grad_fn=<AddmmBackward>)","tensor(0.7621, grad_fn=<NllLossBackward>)","tensor([[ 0.0031, -0.1304]], grad_fn=<AddmmBackward>)"
953,35,"the runaway success of his first film , The Full Monty ,",4,"tensor(0.4646, grad_fn=<NllLossBackward>)","tensor([[-0.0543,  0.4709]], grad_fn=<AddmmBackward>)","tensor(0.7611, grad_fn=<NllLossBackward>)","tensor([[ 0.0019, -0.1296]], grad_fn=<AddmmBackward>)"
954,35,the runaway success,4,"tensor(0.5737, grad_fn=<NllLossBackward>)","tensor([[0.0427, 0.2978]], grad_fn=<AddmmBackward>)","tensor(0.7624, grad_fn=<NllLossBackward>)","tensor([[-0.0011, -0.1351]], grad_fn=<AddmmBackward>)"
955,35,runaway success,3,"tensor(0.5288, grad_fn=<NllLossBackward>)","tensor([[0.0239, 0.3850]], grad_fn=<AddmmBackward>)","tensor(0.7629, grad_fn=<NllLossBackward>)","tensor([[-0.0026, -0.1375]], grad_fn=<AddmmBackward>)"
